ActivityID,ActivityName,FacilityActivityDescription,FacilityID
11,FISHING,Fishing,232195
5,BIKING,Mountain Biking,233242
8,HISTORIC & CULTURAL SITE,Historic Sites,233242
9,CAMPING,Camping,233242
14,HIKING,Hiking,233242
26,WILDLIFE VIEWING,Wildlife Viewing,233242
30,FIRE LOOKOUTS/CABINS OVERNIGHT,Lookout Tower,233242
5,BIKING,Biking,249254
6,BOATING,Boating,249254
9,CAMPING,Camping,249254
11,FISHING,Fishing,249254
14,HIKING,Hiking,249254
20,PICNICKING,Picnicking,249254
26,WILDLIFE VIEWING,Wildlife Viewing,249254
104,PHOTOGRAPHY,Photography,249254
105,PADDLING,Paddling,249254
100019,WATER ACCESS,Water Access,249254
5,BIKING,Biking,233219
8,HISTORIC & CULTURAL SITE,Historic Sites,233219
9,CAMPING,Camping,233219
10,INTERPRETIVE PROGRAMS,Educational Programs,233219
14,HIKING,Hiking,233219
20,PICNICKING,Picnicking,233219
24,VISITOR CENTER,Ranger Station,233219
26,WILDLIFE VIEWING,Wildlife Viewing,233219
6,BOATING,Boating,232208
9,CAMPING,Camping,232208
11,FISHING,Fishing,232208
14,HIKING,Hiking,232208
16,HUNTING,Hunting,232208
9,CAMPING,,253991
11,FISHING,,253991
14,HIKING,,253991
15,HORSEBACK RIDING,,253991
16,HUNTING,,253991
104,PHOTOGRAPHY,,253991
9,CAMPING,,241560
5,BIKING,Biking,251825
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,251825
9,CAMPING,Camping,251825
14,HIKING,Hiking,251825
15,HORSEBACK RIDING,Horseback Riding,251825
16,HUNTING,Hunting,251825
28,WILDERNESS,Wilderness,251825
9,CAMPING,,253996
14,HIKING,,253996
15,HORSEBACK RIDING,,253996
28,WILDERNESS,,253996
5,BIKING,Biking,234762
6,BOATING,Paddle Boating,234762
8,HISTORIC & CULTURAL SITE,Cultural Activities,234762
9,CAMPING,Camping,234762
10,INTERPRETIVE PROGRAMS,Educational Programs,234762
11,FISHING,Fishing,234762
14,HIKING,Hiking,234762
15,HORSEBACK RIDING,Horseback Riding,234762
24,VISITOR CENTER,Emergency Services,234762
26,WILDLIFE VIEWING,Wildlife Viewing,234762
44,HOTEL/LODGE/RESORT PRIVATELY OWNED,Motel,234762
9,CAMPING,Camping,232191
11,FISHING,Fishing,232191
14,HIKING,Hiking,232191
4,AUTO TOURING,,237913
5,BIKING,,237913
9,CAMPING,,237913
11,FISHING,,237913
14,HIKING,,237913
15,HORSEBACK RIDING,,237913
18,OFF HIGHWAY VEHICLE,,237913
20,PICNICKING,,237913
23,RECREATIONAL VEHICLES,,237913
24,VISITOR CENTER,,237913
26,WILDLIFE VIEWING,,237913
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,237913
109,HORSE CAMPING,"<p>There are four Wilderness Areas on the Verde Ranger District that are excellent for horse riding and camping: <a href=""http://www.fs.usda.gov/recarea/prescott/recarea/?recid=75186"" rel=""nofollow"">Woodchute</a>, <a href=""http://www.fs.usda.gov/recarea/prescott/recarea/?recid=80096"" rel=""nofollow"">Cedar Bench</a>, <a href=""http://www.fs.usda.gov/recarea/prescott/recarea/?recid=80086"" rel=""nofollow"">Pine Mountain</a>, and <a href=""http://www.fs.usda.gov/recarea/prescott/recarea/?recid=75184"" rel=""nofollow"">Sycamore</a>.  <a href=""http://www.fs.usda.gov/recarea/prescott/recreation/camping-cabins/recarea/?recid=81716&actid=101"" rel=""nofollow"">Sycamore Cabin</a> is also a favorite overnight destination for horse riders as it has a corral that accommodates up to four horses.</p>
",237913
9,CAMPING,Camping,233928
14,HIKING,Hiking,233928
20,PICNICKING,Picnic Tables,233928
26,WILDLIFE VIEWING,Wildlife Viewing,233928
5,BIKING,,238017
9,CAMPING,,238017
10,INTERPRETIVE PROGRAMS,,238017
14,HIKING,,238017
15,HORSEBACK RIDING,,238017
16,HUNTING,"<p>Big Game Hunting is regulated by the state of Arizona and allowed on the Kaibab National Forest during open seasons with applicable permits. Contact the <a href=""http://www.azgfd.gov"" rel=""nofollow"">Arizona Game and Fish Department</a> for more information on open dates and regulations.</p>",238017
20,PICNICKING,,238017
24,VISITOR CENTER,,238017
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,238017
9,CAMPING,Camping,232204
20,PICNICKING,Picnic Tables,232204
9,CAMPING,Camping,232285
11,FISHING,Fishing,232285
5,BIKING,Biking,233399
9,CAMPING,Camping,233399
14,HIKING,Hiking,233399
15,HORSEBACK RIDING,Horseback Riding,233399
20,PICNICKING,Picnicking,233399
24,VISITOR CENTER,Visitor Center,233399
26,WILDLIFE VIEWING,Wildlife Viewing,233399
100004,RANGER STATION,Ranger Station,233399
100029,SCENIC DRIVE,Scenic Drive,233399
5,BIKING,Mountain Biking,232207
7,CLIMBING,Rock Climbing,232207
9,CAMPING,Camping,232207
14,HIKING,Hiking,232207
6,BOATING,Boating,233953
9,CAMPING,Camping,233953
11,FISHING,Fishing,233953
14,HIKING,Hiking,233953
20,PICNICKING,Picnic Shelter,233953
26,WILDLIFE VIEWING,Wildlife Viewing,233953
6,BOATING,Boating,232192
9,CAMPING,Camping,232192
11,FISHING,Fishing,232192
5,BIKING,Biking,234515
9,CAMPING,Camping,234515
11,FISHING,Fishing,234515
14,HIKING,Hiking,234515
15,HORSEBACK RIDING,Horseback Riding,234515
16,HUNTING,Hunting,234515
20,PICNICKING,Picnicking,234515
26,WILDLIFE VIEWING,Wildlife Viewing,234515
28,WILDERNESS,Wilderness,234515
38,OTHER RECREATION CONCESSION SITE,Other Recreation Concession Site,234515
104,PHOTOGRAPHY,Photography,234515
100002,MOUNTAIN BIKING,Mountain Biking,234515
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,234515
100015,STAR GAZING,Star Gazing,234515
100017,BIRDING,Birding,234515
100019,WATER ACCESS,Water Access,234515
100029,SCENIC DRIVE,Scenic Drive,234515
100062,WILD HORSE VIEWING,Wild Horse Viewing,234515
4,AUTO TOURING,"<p>This 60-mile stretch of Highway 89 serves as a scenic alternative to I-17 for travelers between Phoenix and Prescott, or it can be enjoyed as one leg of several different scenic drives in Central and Northern Arizona.  <em>Drive times noted are with good weather, good traffic, and no stops. </em> </p>

<p><strong>Prescott to Wickenburg:</strong> </p>

<ul>
	<li><strong>Length:</strong> 60 miles one-way</li>
	<li><strong>Travel time:</strong> Approximately 1:20</li>
	<li><strong>Paved highway</strong> </li>
</ul>

<p>Heading south out of Prescott, White Spar Road (Hwy 89) takes you on a 60-mile winding, scenic drive ending in Wickenberg.  Remants of the Indian Fire, which burned south of Prescott in 2002, are evident just south of Prescott. The community of Wilhoit is just outside the forest boundary.  Next you'll pass rolling hills and horse ranches of Peeples Valley and the historic town of Yarnell, and the road continues its desce",237996
5,BIKING,,237996
9,CAMPING,"<p>Nestled among ponderosa pines, <a href=""http://www.fs.usda.gov/recarea/prescott/recreation/camping-cabins/recarea/?recid=67165&actid=29"" rel=""nofollow"">White Spar Campground</a> is located just 2 miles outside of Prescott, AZ, yet it is isolated from urban noise and light making it a great place to star gazers, bird watchers, and those who just want to camp out in nature.  Nearby trails are convenient for hikers and mountain bikers to explore the area or get some fresh air and excersize.</p>
",237996
14,HIKING,,237996
15,HORSEBACK RIDING,,237996
23,RECREATIONAL VEHICLES,"<p>
	Though White Spar Campground does not have RV hook-ups, it can accomodate vehicles up to 40' in length.</p>
",237996
5,BIKING,,238013
9,CAMPING,,238013
11,FISHING,"<br/>
",238013
14,HIKING,,238013
15,HORSEBACK RIDING,,238013
16,HUNTING,"<p>Big Game Hunting is regulated by the state of Arizona and allowed on the Kaibab National Forest during open seasons with applicable permits. Contact the <a href=""http://www.azgfd.gov/"" rel=""nofollow"">Arizona Game and Fish Department</a> for more information on open dates and regulations.</p>",238013
26,WILDLIFE VIEWING,,238013
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,238013
4,AUTO TOURING,,264715
5,BIKING,,264715
6,BOATING,,264715
7,CLIMBING,,264715
9,CAMPING,"<p>
	<a href=""/detail/coconino/passes-permits/recreation/?cid=stelprdb5328312"" rel=""nofollow"">America the Beautiful Senior and Access passes</a> are accepted for a 50% discount on single-site camping fees.</p>
",264715
11,FISHING,,264715
14,HIKING,,264715
15,HORSEBACK RIDING,,264715
20,PICNICKING,,264715
26,WILDLIFE VIEWING,,264715
106,SWIMMING,,264715
4,AUTO TOURING,,264714
5,BIKING,,264714
6,BOATING,,264714
7,CLIMBING,,264714
9,CAMPING,"<p>This is a list of the <em><strong>developed</strong></em> campgrounds in the Flagstaff District. There is a fee for all of these campgrounds. Some have some reservable sites but all have ""first come, first served"" sites (except the group campgrounds). <a href=""/detail/coconino/passes-permits/recreation/?cid=stelprdb5328312"" rel=""nofollow"">Senior and Access Interagency passes</a> are accepted for a 50% discount on single-site camping fees.</p>

<p> </p>

<table>
	<caption>
	<p><strong>2017 Operating Season Schedule</strong></p>

	<p><em>Opening/Closing dates may change depending on weather</em></p>
	</caption>
	<tbody>
		<tr>
			<td>Location</td>
			<td>Opening</td>
			<td>Closing</td>
		</tr>
		<tr>
			<td>Lockett Meadow Campground</td>
			<td>May 5</td>
			<td>First good snow</td>
		</tr>
		<tr>
			<td>Bonito Campground</td>
			<td>Ma",264714
11,FISHING,,264714
14,HIKING,{},264714
15,HORSEBACK RIDING,,264714
16,HUNTING,"<p>Hunting activities are regulated by the Arizona Game and Fish Department. For licenses, regulations, and other information visit <a href=""http://www.azgfd.gov"" rel=""nofollow"">www.azgfd.gov</a>.</p>

<h2>Notice to Hunters</h2>

<ul>
	<li><strong>Game unit 6B: <a href=""/alerts/coconino/alerts-notices/?aid=36291"" rel=""nofollow"">Woody Mountain Road (FR 231) is temporarily closed</a></strong> around the West Fork crossing to replace the bridge from September 26, 2016 through early January. There will be a signed detour route around the closure on FRs 538, 538D, and 231A.</li>
	<li><strong>Please follow <a href=""/detail/coconino/about-forest/?cid=stelprdb5313448"" rel=""nofollow"">guidelines associated with Dispersed Camping</a> and the 14-day stay limit.</strong></li>
	<li><strong>Tree stands are permitted if they do not cause resource damage</strong> i.e. cutting limbs, putting nails and bolts into trees or any other permanent alteration/injury to trees or surrounding vegetation. Tree stands need to be removed after daily use. Tree stands left unocc",264714
18,OFF HIGHWAY VEHICLE,,264714
20,PICNICKING,,264714
22,WINTER SPORTS,,264714
24,VISITOR CENTER,,264714
26,WILDLIFE VIEWING,,264714
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,264714
106,SWIMMING,,264714
109,HORSE CAMPING,,264714
9,CAMPING,,271988
5,BIKING,Mountain Biking,233306
6,BOATING,Canoeing,233306
9,CAMPING,Camping,233306
11,FISHING,Fishing,233306
14,HIKING,Hiking,233306
5,BIKING,Mountain Biking,256933
6,BOATING,Canoeing,256933
7,CLIMBING,Rock Climbing,256933
9,CAMPING,Camping,256933
11,FISHING,Fishing,256933
14,HIKING,Hiking,256933
5,BIKING,Mountain Biking,234077
6,BOATING,Canoeing,234077
9,CAMPING,Camping,234077
11,FISHING,Fishing,234077
14,HIKING,Hiking,234077
16,HUNTING,Hunting,234077
26,WILDLIFE VIEWING,Wildlife Viewing,234077
9,CAMPING,"<ul>
	<li>
		Each campsite usually accommodates one vehicle towing a camp trailer plus one additional vehicle (there is a charge for additional vehicle). Vehicles must be parked in space provided on site - not along side the road.</li>
	<li>
		Sites are designed for 5 people; a maximum of 10 is allowed only to accommodate a single large family.</li>
</ul>
",237915
23,RECREATIONAL VEHICLES,"<p>
	Depending on the site, Lower Wolf Creek Campground can accomodate trailers between 22-40', but there are no hook-ups.</p>
",237915
5,BIKING,,200028
6,BOATING,,200028
8,HISTORIC & CULTURAL SITE,,200028
9,CAMPING,,200028
10,INTERPRETIVE PROGRAMS,,200028
11,FISHING,,200028
20,PICNICKING,,200028
23,RECREATIONAL VEHICLES,,200028
25,WATER SPORTS,,200028
5,BIKING,Biking,232144
9,CAMPING,Camping,232144
11,FISHING,Fishing,232144
14,HIKING,Hiking,232144
15,HORSEBACK RIDING,Horseback Riding,232144
20,PICNICKING,Picnic Tables,232144
26,WILDLIFE VIEWING,Wildlife Viewing,232144
32,DAY USE AREA,Amphitheater,232144
9,CAMPING,Camping,232206
20,PICNICKING,Picnic Tables,232206
5,BIKING,Biking,266136
6,BOATING,Boating,266136
9,CAMPING,Camping,266136
14,HIKING,Hiking,266136
26,WILDLIFE VIEWING,Wildlife Viewing,266136
5,BIKING,Biking,231885
9,CAMPING,Camping,231885
14,HIKING,Hiking,231885
9,CAMPING,Camping,234722
9,CAMPING,Camping,233169
14,HIKING,Hiking,233169
16,HUNTING,Hunting,233169
26,WILDLIFE VIEWING,Wildlife Viewing,233169
100002,MOUNTAIN BIKING,Mountain Biking,233169
100017,BIRDING,Birding,233169
100048,HISTORIC SITES,Historic Sites,233169
100081,WINERY TOURS,Winery Tours,233169
6,BOATING,,264781
7,CLIMBING,,264781
9,CAMPING,,264781
11,FISHING,,264781
14,HIKING,,264781
20,PICNICKING,,264781
106,SWIMMING,,264781
6,BOATING,,201883
9,CAMPING,,201883
100007,KAYAKING,,201883
100008,CANOEING,,201883
9,CAMPING,,264724
6,BOATING,,241578
9,CAMPING,"<ul>
	<li>
		31 developed campsites</li>
	<li>
		Tents, trailers, and motorhomes up to 45 foot</li>
</ul>
",241578
11,FISHING,,241578
14,HIKING,,241578
20,PICNICKING,,241578
23,RECREATIONAL VEHICLES,"<p>
	92 RV hookup sites</p>
",241578
4,AUTO TOURING,,257029
5,BIKING,,257029
9,CAMPING,,257029
14,HIKING,,257029
15,HORSEBACK RIDING,,257029
104,PHOTOGRAPHY,,257029
9,CAMPING,Camping,233719
11,FISHING,Fishing,233719
14,HIKING,Hiking,233719
15,HORSEBACK RIDING,Horseback Riding,233719
26,WILDLIFE VIEWING,Wildlife Viewing,233719
9,CAMPING,,235069
14,HIKING,,235069
18,OFF HIGHWAY VEHICLE,,235069
20,PICNICKING,,235069
5,BIKING,Biking,251843
6,BOATING,Boating,251843
7,CLIMBING,Climbing,251843
9,CAMPING,Camping,251843
14,HIKING,Hiking,251843
18,OFF HIGHWAY VEHICLE,Off Highway Vehicle,251843
23,RECREATIONAL VEHICLES,Recreational Vehicles,251843
104,PHOTOGRAPHY,Photography,251843
105,PADDLING,Paddling,251843
100002,MOUNTAIN BIKING,Mountain Biking,251843
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,251843
100006,WATER ACTIVITIES,Water Activities,251843
100008,CANOEING,Canoeing,251843
100018,NON-MOTORIZED BOATING,Non-Motorized Boating,251843
100019,WATER ACCESS,Water Access,251843
100029,SCENIC DRIVE,Scenic Drive,251843
100032,RAFTING,Rafting,251843
100033,RIVER TRIPS,River Trips,251843
100041,ROCK CLIMBING,Rock Climbing,251843
9,CAMPING,,252621
10,INTERPRETIVE PROGRAMS,,252621
15,HORSEBACK RIDING,,252621
16,HUNTING,,252621
20,PICNICKING,,252621
23,RECREATIONAL VEHICLES,,252621
24,VISITOR CENTER,,252621
26,WILDLIFE VIEWING,,252621
5,BIKING,Mountain Biking,233892
6,BOATING,Canoeing,233892
9,CAMPING,Camping,233892
11,FISHING,Fishing,233892
14,HIKING,Hiking,233892
15,HORSEBACK RIDING,Horseback Riding,233892
16,HUNTING,Hunting,233892
5,BIKING,,14493
9,CAMPING,,14493
5,BIKING,,257093
9,CAMPING,,257093
14,HIKING,,257093
15,HORSEBACK RIDING,,257093
23,RECREATIONAL VEHICLES,,257093
26,WILDLIFE VIEWING,,257093
104,PHOTOGRAPHY,,257093
6,BOATING,,202206
9,CAMPING,,202206
11,FISHING,,202206
26,WILDLIFE VIEWING,,202206
9,CAMPING,,247316
23,RECREATIONAL VEHICLES,,247316
5,BIKING,,239103
9,CAMPING,,239103
14,HIKING,,239103
15,HORSEBACK RIDING,,239103
16,HUNTING,,239103
18,OFF HIGHWAY VEHICLE,,239103
20,PICNICKING,,239103
22,WINTER SPORTS,,239103
26,WILDLIFE VIEWING,,239103
4,AUTO TOURING,,245334
5,BIKING,,245334
6,BOATING,,245334
9,CAMPING,,245334
11,FISHING,,245334
14,HIKING,,245334
15,HORSEBACK RIDING,,245334
18,OFF HIGHWAY VEHICLE,,245334
20,PICNICKING,,245334
23,RECREATIONAL VEHICLES,,245334
24,VISITOR CENTER,,245334
26,WILDLIFE VIEWING,,245334
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,245334
109,HORSE CAMPING,,245334
5,BIKING,Biking,234302
9,CAMPING,Camping,234302
11,FISHING,Fishing,234302
14,HIKING,Hiking,234302
26,WILDLIFE VIEWING,Wildlife Viewing,234302
9,CAMPING,,14507
14,HIKING,,14507
20,PICNICKING,,14507
104,PHOTOGRAPHY,,14507
5,BIKING,Biking,234751
6,BOATING,Boating,234751
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,234751
9,CAMPING,Camping,234751
11,FISHING,Fishing,234751
14,HIKING,Hiking,234751
24,VISITOR CENTER,Visitor Center,234751
26,WILDLIFE VIEWING,Wildlife Viewing,234751
6,BOATING,,238999
9,CAMPING,,238999
11,FISHING,"<p>
	Blowout Boat Ramp is just down the hill and offers excellent fishing for Cutthroat trout, Brook trout, Rainbow trout and occasional Kokanee salmon.</p>
",238999
9,CAMPING,Camping,272266
14,HIKING,Hiking,272266
32,DAY USE AREA,Amphitheater,272266
4,AUTO TOURING,Auto Touring,251840
6,BOATING,Boating,251840
9,CAMPING,Camping,251840
11,FISHING,Fishing,251840
14,HIKING,Hiking,251840
18,OFF HIGHWAY VEHICLE,Off Highway Vehicle,251840
23,RECREATIONAL VEHICLES,Recreational Vehicles,251840
25,WATER SPORTS,Water Sports,251840
32,DAY USE AREA,Day Use Area,251840
34,SWIMMING SITE,Swimming Site,251840
106,SWIMMING,Swimming,251840
109,HORSE CAMPING,Horse Camping,251840
100003,OFF ROAD VEHICLE TRAILS,Off Road Vehicle Trails,251840
100006,WATER ACTIVITIES,Water Activities,251840
100008,CANOEING,Canoeing,251840
100015,STAR GAZING,Star Gazing,251840
100019,WATER ACCESS,Water Access,251840
5,BIKING,,243872
9,CAMPING,,243872
10,INTERPRETIVE PROGRAMS,,243872
11,FISHING,,243872
14,HIKING,,243872
15,HORSEBACK RIDING,,243872
18,OFF HIGHWAY VEHICLE,,243872
20,PICNICKING,,243872
22,WINTER SPORTS,,243872
24,VISITOR CENTER,,243872
106,SWIMMING,,243872
5,BIKING,,245347
6,BOATING,,245347
9,CAMPING,,245347
11,FISHING,,245347
14,HIKING,,245347
15,HORSEBACK RIDING,,245347
16,HUNTING,,245347
18,OFF HIGHWAY VEHICLE,,245347
22,WINTER SPORTS,,245347
23,RECREATIONAL VEHICLES,,245347
24,VISITOR CENTER,,245347
26,WILDLIFE VIEWING,,245347
5,BIKING,,257098
9,CAMPING,,257098
14,HIKING,,257098
23,RECREATIONAL VEHICLES,,257098
26,WILDLIFE VIEWING,,257098
104,PHOTOGRAPHY,,257098
4,AUTO TOURING,,248867
6,BOATING,,248867
9,CAMPING,,248867
10,INTERPRETIVE PROGRAMS,,248867
11,FISHING,,248867
14,HIKING,,248867
15,HORSEBACK RIDING,,248867
18,OFF HIGHWAY VEHICLE,,248867
20,PICNICKING,,248867
23,RECREATIONAL VEHICLES,,248867
24,VISITOR CENTER,,248867
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,248867
106,SWIMMING,,248867
109,HORSE CAMPING,,248867
5,BIKING,,255278
9,CAMPING,,255278
5,BIKING,Mountain Biking,233798
7,CLIMBING,Rock Climbing,233798
9,CAMPING,Camping,233798
11,FISHING,Fishing,233798
14,HIKING,Hiking,233798
16,HUNTING,Hunting,233798
26,WILDLIFE VIEWING,Wildlife Viewing,233798
4,AUTO TOURING,,247164
5,BIKING,,247164
9,CAMPING,,247164
11,FISHING,,247164
14,HIKING,,247164
15,HORSEBACK RIDING,,247164
18,OFF HIGHWAY VEHICLE,,247164
20,PICNICKING,,247164
23,RECREATIONAL VEHICLES,,247164
9,CAMPING,,247011
23,RECREATIONAL VEHICLES,,247011
6,BOATING,Boating,231902
9,CAMPING,Camping,231902
11,FISHING,Fishing,231902
34,SWIMMING SITE,Swimming,231902
4,AUTO TOURING,,245228
5,BIKING,,245228
6,BOATING,,245228
9,CAMPING,"<p>The camping season usually extends from Memorial Day to about mid-September. Fee boxes are located at each campground. Regulations and camping limits are posted at each campground. In developed campgrounds, there is a 10 day camping limit except for the 6 day limit during irrigation at Outlet, Glacier View and Point Campgrounds located at Redfish Lake. Approximately, fifty percent of the sites are first come first serve.</p>
",245228
10,INTERPRETIVE PROGRAMS,<p>The Sawtooth NRA offers a variety of educaitonal and interpretive programs throughout the year</p>,245228
11,FISHING,,245228
14,HIKING,,245228
16,HUNTING,,245228
20,PICNICKING,,245228
22,WINTER SPORTS,,245228
23,RECREATIONAL VEHICLES,,245228
24,VISITOR CENTER,,245228
26,WILDLIFE VIEWING,,245228
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,245228
106,SWIMMING,,245228
109,HORSE CAMPING,,245228
9,CAMPING,,243878
11,FISHING,,243878
14,HIKING,,243878
15,HORSEBACK RIDING,,243878
16,HUNTING,,243878
20,PICNICKING,,243878
26,WILDLIFE VIEWING,,243878
9,CAMPING,,236578
20,PICNICKING,,236578
23,RECREATIONAL VEHICLES,"<p>Maximum RV length is 20'.</p>
",236578
5,BIKING,,257057
9,CAMPING,,257057
14,HIKING,,257057
26,WILDLIFE VIEWING,,257057
104,PHOTOGRAPHY,,257057
9,CAMPING,Camping,232122
11,FISHING,Fishing,232122
14,HIKING,Hiking,232122
16,HUNTING,Hunting,232122
26,WILDLIFE VIEWING,Wildlife Viewing,232122
4,AUTO TOURING,,256908
5,BIKING,,256908
9,CAMPING,,256908
14,HIKING,,256908
15,HORSEBACK RIDING,,256908
16,HUNTING,,256908
104,PHOTOGRAPHY,,256908
5,BIKING,,235138
9,CAMPING,Campground camping,235138
11,FISHING,"<p>Check the <a href=""http://wildlife.utah.gov/dwr/fishing/fishing-information.html"" rel=""nofollow"">Utah Division of Wildlife website</a> for more information on fishing in Utah, along with where to purchase fishing licenses.</p>",235138
14,HIKING,,235138
16,HUNTING,"<p>Area open to hunting during Utah state hunting seasons. See <a href=""http://wildlife.utah.gov/hunting/"" rel=""nofollow"">Utah Division of Wildlife website</a> for more information on big game hunting.</p>",235138
