"FacilityName","FacilityPhone","GEOJSON","Reservable","FacilityStreetAddress1","FacilityStreetAddress2","City","AddressStateCode","PostalCode","CampsiteAccessible","CampsiteName","CampsiteReservable","Loop","TypeOfUse"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"028",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"051",True,"C","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"020",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"078",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"055",True,"C","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"004",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"060",True,"D","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"087",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"075",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"081",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"048",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"023",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"064",True,"D","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"029",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"074",False,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"021",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"070",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"002",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"038",False,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"065",True,"D","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"054",False,"C","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"024",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"005",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"033",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"056",True,"C","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"007",False,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"010",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"016",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"041",False,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"013",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"079",True,"E","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"046",False,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"067",True,"D","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"027",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"061",True,"D","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"019",True,"A","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"057",True,"C","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"037",True,"B","Overnight"
"WHITE HORSE LAKE Campground","928-699-1239","{'COORDINATES': [-112.0172222, 35.1152778], 'TYPE': 'Point'}",True,NULL,NULL,"WILLIAMS","AZ","86046",True,"076",True,"E","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"02",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",True,"03",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"11",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",True,"06",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"05",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"09",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"08",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"07",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"04",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"10",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"ALTO PIT OHV CAMPGROUND","1 (877) 444-6777","{'COORDINATES': [-112.5591667, 34.59], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303",False,"01",True,"ALTO PIT OHV CAMPGROUND","Overnight"
"PORTAL BUNKHOUSE","(520) 364-3468","{'COORDINATES': [-109.162348894, 31.898555546], 'TYPE': 'Point'}",True,NULL,"DOUGLAS RANGER DISTRICT","Douglas","AZ","85607",False,"PORTAL BUNKHOUSE",True,"PORTAL BUNKHOUSE","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"02",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"09",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"10",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"03",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"01",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",True,"08",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"25",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"11",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"14",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"24",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"20",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"06",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"23",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"04",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"21",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"07",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"05",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"13",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"12",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"18",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"22",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"26",True,"Bonita Canyon Campground","Overnight"
"Bonita Canyon Campground","520-824-3560","{'COORDINATES': [-109.3552778, 32.0111111], 'TYPE': 'Point'}",True,"12856 E Rhyolite Creek Rd",NULL,"Willcox","AZ","85643",False,"15",True,"Bonita Canyon Campground","Overnight"
"ROCK BLUFF GROUP SITE",NULL,"{'COORDINATES': [-110.4527778, 31.4338889], 'TYPE': 'Point'}",True,"4070 S Avenida Saracino",NULL,"Hereford","AZ","85615",False,"1",True,"ROCK BLUFF GROUP SITE","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"Rose Canyon Amphitheater",True,"Group","Day"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"XXX",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"071",True,"Black Bear Flats","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"032",True,"Sycamore","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"042",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"016",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"026",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"027",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"005",True,"Barnum","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"014",True,"Green Mt. Loop","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"060",True,"Rose Peak","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"011",True,"Green Mt. Loop","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"006",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"007",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"036",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"040",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"037",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"004",True,"Barnum","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"010",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"068",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"055",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"023",True,"Green Mt. Loop","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"019",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"015",True,"Green Mt. Loop","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"039",True,"Sycamore","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"017",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"038",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"057",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"045",True,"Willow edge","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"024",True,"Green Mt. Loop","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"062",True,"Rose Peak","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"061",True,"Rose Peak","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"034",False,"MANAGEMENT SITES 1","Overnight"
"ROSE CANYON","520-576-1477 ","{'COORDINATES': [-110.6911111, 32.395], 'TYPE': 'Point'}",True,"10371 Rose Canyon Rd",NULL,"Mt. Lemmon","AZ","85619",False,"020",False,"MANAGEMENT SITES 1","Overnight"
